RELI,E_KOORD,N_KOORD,B22BTOT,B22B11,B22B12,B22B13,B22B14,B22B15,B22B16,B22B21,B22B22,B22B23,B22B24,B22B25,B22B26,B22B27,B22B28,B22B29,B22B30,B22BMTOT,B22BM01,B22BM02,B22BM03,B22BM04,B22BM05,B22BM06,B22BM07,B22BM08,B22BM09,B22BM10,B22BM11,B22BM12,B22BM13,B22BM14,B22BM15,B22BM16,B22BM17,B22BM18,B22BM19,B22BWTOT,B22BW01,B22BW02,B22BW03,B22BW04,B22BW05,B22BW06,B22BW07,B22BW08,B22BW09,B22BW10,B22BW11,B22BW12,B22BW13,B22BW14,B22BW15,B22BW16,B22BW17,B22BW18,B22BW19,B22B41,B22B42,B22B43,B22B44,B22B45,B22B46,B22B51,B22B52,B22B53,B22B54,B22B55,B22B56,H22PTOT,H22P01,H22P02,H22P03,H22P04,H22P05,H22P06,H22PI,latitude,longitude,geometry
75292442,2752900,1244200,25,22,3,3,0,0,0,23,0,8,15,0,3,3,0,0,0,13,3,3,0,0,3,3,0,3,3,3,3,0,0,0,0,0,0,0,0,12,3,3,0,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,6,4,8,3,5,0,19,0,4,0,3,0,7,3,0,3,3,3,3,1,47.33092594379518,9.461673770140042,POINT (9.461673770140042 47.33092594379518)
75292444,2752900,1244400,5,5,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,5,0,0,0,0,0,3,0,3,3,0,0,0,1,47.332724217262005,9.461742001158434,POINT (9.461742001158434 47.332724217262005)
75292445,2752900,1244500,11,10,3,3,0,0,0,11,0,3,8,0,0,0,0,0,0,7,3,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,0,10,0,0,0,3,0,3,0,3,0,3,3,0,1,47.33362335362107,9.461776118398792,POINT (9.461776118398792 47.33362335362107)
75292449,2752900,1244900,5,4,3,3,0,0,0,4,0,3,3,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,0,0,0,0,0,3,3,0,0,3,0,0,1,47.33721989655636,9.461912598902824,POINT (9.461912598902824 47.33721989655636)
75302395,2753000,1239500,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,1,47.288643051768624,9.461393151919019,POINT (9.461393151919019 47.288643051768624)
75302399,2753000,1239900,4,4,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,1,47.29223964211361,9.461529490908465,POINT (9.461529490908465 47.29223964211361)
75302400,2753000,1240000,3,0,3,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.293138789101114,9.461563578535342,POINT (9.461563578535342 47.293138789101114)
75302402,2753000,1240200,4,4,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,1,47.29493708235618,9.461631757244971,POINT (9.461631757244971 47.29493708235618)
75302407,2753000,1240700,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.29943281128328,9.461802224181472,POINT (9.461802224181472 47.29943281128328)
75302417,2753000,1241700,4,4,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,1,47.30842425099883,9.46214324449324,POINT (9.46214324449324 47.30842425099883)
75302420,2753000,1242000,4,4,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,0,1,47.31112167817155,9.462245573068675,POINT (9.462245573068675 47.31112167817155)
75302442,2753000,1244200,40,39,3,3,0,0,0,39,0,20,19,0,3,3,0,0,0,20,0,0,3,5,3,3,0,3,3,3,4,0,3,3,3,0,0,0,0,20,0,0,3,4,3,0,0,3,3,3,3,3,3,3,3,0,0,0,0,0,3,0,20,17,0,40,0,0,0,0,0,13,0,7,0,4,3,0,1,47.33090274318878,9.462996299888772,POINT (9.462996299888772 47.33090274318878)
75302443,2753000,1244300,25,23,3,3,0,0,0,23,0,11,12,0,3,3,0,0,0,11,3,0,0,0,3,3,3,0,0,0,3,3,0,0,0,0,3,0,0,14,0,3,0,3,3,3,3,0,3,3,3,0,3,0,3,3,0,0,3,3,8,0,10,6,0,24,0,3,0,0,0,9,3,3,3,3,3,0,1,47.33180187965949,9.463030437109339,POINT (9.463030437109339 47.33180187965949)
75302444,2753000,1244400,34,27,7,7,0,0,0,28,0,14,14,0,6,6,0,0,0,17,0,4,3,3,0,0,0,0,4,3,3,3,0,0,3,0,0,0,0,17,3,3,3,3,3,0,0,3,3,0,3,3,0,0,3,0,0,0,0,0,4,11,9,10,0,34,0,0,0,0,0,10,0,3,3,3,3,3,1,47.33270101588079,9.463064575484713,POINT (9.463064575484713 47.33270101588079)
75302445,2753000,1244500,14,14,0,0,0,0,0,13,0,6,7,0,3,3,0,0,0,8,3,0,0,0,0,0,3,3,3,3,0,0,3,0,0,0,0,0,0,6,0,0,0,3,3,3,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,3,6,4,0,13,0,0,0,3,0,4,3,0,3,3,0,3,1,47.333600151852416,9.463098715014972,POINT (9.463098715014972 47.333600151852416)
75302446,2753000,1244600,9,9,0,0,0,0,0,9,0,6,3,0,0,0,0,0,0,6,0,0,3,3,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,9,0,0,0,0,0,3,0,3,0,0,3,0,1,47.33449928757416,9.463132855700179,POINT (9.463132855700179 47.33449928757416)
75302447,2753000,1244700,5,5,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,3,0,0,0,0,3,0,1,47.335398423045795,9.463166997540398,POINT (9.463166997540398 47.335398423045795)
75312409,2753100,1240900,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.301207898181,9.463192212523493,POINT (9.463192212523493 47.301207898181)
75312416,2753100,1241600,6,6,0,0,0,0,0,6,0,5,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,3,0,0,0,0,0,3,1,47.30750190242515,9.463431086635778,POINT (9.463431086635778 47.30750190242515)
75312441,2753100,1244100,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,1,47.329980391087034,9.464284670129363,POINT (9.464284670129363 47.329980391087034)
75312442,2753100,1244200,36,36,0,0,0,0,0,32,0,23,9,0,4,0,4,0,0,19,0,0,0,3,6,3,0,0,0,3,3,3,3,3,3,0,0,0,0,17,0,0,3,5,3,0,0,0,3,4,3,0,3,0,3,0,0,0,0,3,0,0,14,21,0,35,0,3,0,0,0,10,3,3,3,3,3,3,1,47.33087952741935,9.464318828482757,POINT (9.464318828482757 47.33087952741935)
75312443,2753100,1244300,34,32,3,3,0,0,0,32,0,18,14,0,3,3,0,0,0,16,0,0,0,3,0,0,3,3,3,3,3,3,3,3,3,0,0,0,0,18,3,0,3,3,0,3,3,3,3,0,3,3,3,0,3,0,3,0,0,3,6,9,7,9,0,31,3,3,0,0,0,15,5,4,4,3,3,0,1,47.33177866350242,9.464352987991651,POINT (9.464352987991651 47.33177866350242)
75312444,2753100,1244400,23,22,3,3,0,0,0,20,0,5,15,0,3,3,0,0,0,13,0,3,0,3,3,0,3,3,3,0,0,3,3,0,0,0,0,0,0,10,3,3,3,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,7,9,3,3,5,0,16,3,0,4,0,0,9,3,3,0,4,0,0,1,47.33267779933606,9.464387148656112,POINT (9.464387148656112 47.33267779933606)
75312445,2753100,1244500,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.333576934919996,9.464421310476204,POINT (9.464421310476204 47.333576934919996)
75312448,2753100,1244800,6,6,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,3,3,0,6,0,0,0,0,0,3,0,3,0,3,0,0,1,47.336274340171606,9.464523802870955,POINT (9.464523802870955 47.336274340171606)
75312449,2753100,1244900,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.337173474754636,9.464557969314251,POINT (9.464557969314251 47.337173474754636)
75322393,2753200,1239300,4,4,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,1,47.28679834643048,9.463967862955828,POINT (9.463967862955828 47.28679834643048)
75322397,2753200,1239700,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.29039493559063,9.464104370752663,POINT (9.464104370752663 47.29039493559063)
75322430,2753200,1243000,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.32006664876685,9.46523126452381,POINT (9.46523126452381 47.32006664876685)
75322442,2753200,1244200,32,30,3,3,0,0,0,28,0,14,14,0,4,4,0,0,0,14,3,3,3,3,3,0,0,3,0,4,0,0,0,3,3,0,0,0,0,18,0,0,3,3,3,0,0,3,3,3,3,3,3,0,3,3,0,0,0,0,10,0,10,12,0,31,0,0,0,3,0,12,3,4,3,4,0,0,1,47.33085629648697,9.46564135592124,POINT (9.46564135592124 47.33085629648697)
75322443,2753200,1244300,27,27,0,0,0,0,0,27,0,16,11,0,0,0,0,0,0,12,0,0,3,3,0,3,0,0,3,0,3,3,4,0,0,0,0,0,3,15,0,0,3,3,3,3,0,0,3,3,3,3,3,0,0,0,0,0,0,3,3,0,8,15,0,26,0,3,0,0,0,11,3,4,3,3,3,0,1,47.33175543218211,9.465675537718397,POINT (9.465675537718397 47.33175543218211)
75322445,2753200,1244500,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.333553702823856,9.465743904781736,POINT (9.465743904781736 47.333553702823856)
75322446,2753200,1244600,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,1,47.33445283776997,9.465778090048053,POINT (9.465778090048053 47.33445283776997)
75322449,2753200,1244900,9,9,0,0,0,0,0,8,0,5,3,0,3,3,0,0,0,5,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,4,0,9,0,0,0,0,0,3,0,3,0,0,0,3,1,47.33715024110664,9.465880652786385,POINT (9.465880652786385 47.33715024110664)
75322450,2753200,1245000,6,5,3,3,0,0,0,6,0,3,5,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,6,0,0,0,0,0,3,3,0,0,0,3,0,1,47.33804937505089,9.465914842679183,POINT (9.465914842679183 47.33804937505089)
75332395,2753300,1239500,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,1,47.28857341362144,9.465357594133257,POINT (9.465357594133257 47.28857341362144)
75332406,2753300,1240600,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.29846401505009,9.465733305174638,POINT (9.465733305174638 47.29846401505009)
75332440,2753300,1244000,4,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,1,47.32903477902998,9.466895477503707,POINT (9.466895477503707 47.32903477902998)
75332442,2753300,1244200,7,7,0,0,0,0,0,7,0,6,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,5,3,0,7,0,0,0,0,0,6,5,3,0,0,0,0,1,47.33083305039158,9.46696388220347,POINT (9.46696388220347 47.33083305039158)
75342412,2753400,1241200,6,6,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,0,0,3,0,0,0,0,0,3,1,47.30383562665709,9.467260154179572,POINT (9.467260154179572 47.30383562665709)
75342414,2753400,1241400,3,3,3,3,0,0,0,3,0,0,3,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.30563391101542,9.4673285386753,POINT (9.4673285386753 47.30563391101542)
75342416,2753400,1241600,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.30743219440145,9.467396927794546,POINT (9.467396927794546 47.30743219440145)
75342440,2753400,1244000,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.3290115185485,9.46821795805493,POINT (9.46821795805493 47.3290115185485)
75342442,2753400,1244200,6,6,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,0,6,0,0,0,0,0,3,0,3,0,3,0,0,1,47.33080978913332,9.468286407328696,POINT (9.468286407328696 47.33080978913332)
75342443,2753400,1244300,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.33170892405193,9.468320633702175,POINT (9.468320633702175 47.33170892405193)
75342445,2753400,1244500,4,3,3,3,0,0,0,3,0,0,3,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,3,0,3,0,0,0,0,1,47.33350719314043,9.468389089922683,POINT (9.468389089922683 47.33350719314043)
75342446,2753400,1244600,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.33440632730993,9.46842331976984,POINT (9.46842331976984 47.33440632730993)
75342450,2753400,1245000,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.33800286148398,9.468560250739396,POINT (9.468560250739396 47.33800286148398)
75352413,2753500,1241300,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.304711503801975,9.468616223790411,POINT (9.468616223790411 47.304711503801975)
75352414,2753500,1241400,6,0,6,6,0,0,0,0,0,0,0,0,6,6,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,3,0,0,3,0,0,0,1,47.30561064547143,9.468650438882436,POINT (9.468650438882436 47.30561064547143)
75352415,2753500,1241500,7,6,3,3,0,0,0,6,0,0,6,0,3,3,0,0,0,4,3,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,7,0,0,0,0,0,3,0,3,0,0,3,0,1,47.30650978689777,9.46868465513109,POINT (9.46868465513109 47.30650978689777)
75352416,2753500,1241600,6,4,3,3,0,0,0,4,0,3,3,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,3,0,3,3,0,0,5,0,3,0,0,0,4,3,3,0,0,0,0,1,47.307408928080854,9.468718872536442,POINT (9.468718872536442 47.307408928080854)
75352444,2753500,1244400,4,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,1,47.33258478152249,9.469677429777827,POINT (9.469677429777827 47.33258478152249)
75352456,2753500,1245600,4,4,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,1,47.343374373345796,9.470088518012751,POINT (9.470088518012751 47.343374373345796)
75362403,2753600,1240300,6,3,3,3,0,0,0,4,0,3,3,0,3,3,0,0,0,4,3,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,0,6,0,0,0,0,0,3,0,0,3,0,0,0,1,47.29569679735919,9.469595790633868,POINT (9.469595790633868 47.29569679735919)
75362415,2753600,1241500,5,3,3,3,0,0,0,4,0,3,3,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,3,0,0,0,3,3,3,0,0,0,0,1,47.30648650580947,9.470006576448531,POINT (9.470006576448531 47.30648650580947)
75362441,2753600,1244100,4,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,1,47.329864086737715,9.470897184314836,POINT (9.470897184314836 47.329864086737715)
75362448,2753600,1244800,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.336158022227046,9.471137097193646,POINT (9.471137097193646 47.336158022227046)
75372409,2753700,1240900,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.301068362028595,9.471122949284402,POINT (9.471122949284402 47.301068362028595)
75372412,2753700,1241200,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.30376578688888,9.471225717735466,POINT (9.471225717735466 47.30376578688888)
75372442,2753700,1244200,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.330739914381134,9.472253975754807,POINT (9.472253975754807 47.330739914381134)
75372448,2753700,1244800,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.33613471314492,9.472459752582195,POINT (9.472459752582195 47.33613471314492)
75372451,2753700,1245100,5,5,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,4,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,3,0,0,0,0,3,0,1,47.338832109146175,9.47256265666063,POINT (9.47256265666063 47.338832109146175)
75382410,2753800,1241000,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.301944194435734,9.472479011952153,POINT (9.472479011952153 47.301944194435734)
75382442,2753800,1244200,4,4,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,3,0,0,1,47.3307165924714,9.473576496244485,POINT (9.473576496244485 47.3307165924714)
75382443,2753800,1244300,4,3,3,3,0,0,0,3,0,3,3,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,1,47.33161572583385,9.473610811769813,POINT (9.473610811769813 47.33161572583385)
